osmid,y,x,highway,ref,street_count,junction,geometry
5323553905,36.6292786,140.6852313,,,3,,POINT (140.6852313 36.6292786)
5323553906,36.6292837,140.6849219,,,1,,POINT (140.6849219 36.6292837)
5323553909,36.6296423,140.6859272,,,4,,POINT (140.6859272 36.6296423)
5323553910,36.6297927,140.6859782,,,1,,POINT (140.6859782 36.6297927)
5323553911,36.6298407,140.6855817,,,1,,POINT (140.6855817 36.6298407)
5323553913,36.6299998,140.6852022,,,1,,POINT (140.6852022 36.6299998)
5323553915,36.6296471,140.6867436,,,3,,POINT (140.6867436 36.6296471)
5323553916,36.6304634,140.6866759,,,3,,POINT (140.6866759 36.6304634)
5323553917,36.6301434,140.6867024,,,3,,POINT (140.6867024 36.6301434)
5323553918,36.630212,140.6881247,,,3,,POINT (140.6881247 36.630212)
5323553919,36.629463,140.6881305,,,3,,POINT (140.6881305 36.629463)
5323553920,36.6297545,140.6881282,,,3,,POINT (140.6881282 36.6297545)
5323568822,36.6304373,140.6881218,,,3,,POINT (140.6881218 36.6304373)
5323568824,36.6296533,140.687,,,3,,POINT (140.687 36.6296533)
5323568826,36.6301622,140.6870929,,,3,,POINT (140.6870929 36.6301622)
5323568828,36.630391,140.6860878,,,4,,POINT (140.6860878 36.630391)
5323568842,36.6301465,140.6844064,,,3,,POINT (140.6844064 36.6301465)
5323568843,36.6305531,140.6851413,,,3,,POINT (140.6851413 36.6305531)
5323568844,36.6309299,140.6853601,,,3,,POINT (140.6853601 36.6309299)
5323568846,36.6306055,140.6854609,,,1,,POINT (140.6854609 36.6306055)
5323568847,36.6307459,140.6855207,,,3,,POINT (140.6855207 36.6307459)
5323568849,36.63169,140.6851722,,,3,,POINT (140.6851722 36.63169)
5323568852,36.6248312,140.6843533,,,1,,POINT (140.6843533 36.6248312)
5323568855,36.6245163,140.6847262,,,3,,POINT (140.6847262 36.6245163)
5323568863,36.622732,140.6861548,,,1,,POINT (140.6861548 36.622732)
5323568868,36.6207072,140.6874116,,,3,,POINT (140.6874116 36.6207072)
5323568879,36.6193854,140.6841398,,,3,,POINT (140.6841398 36.6193854)
5323568886,36.6178333,140.6831222,,,1,,POINT (140.6831222 36.6178333)
5323568894,36.6205558,140.6765806,,,1,,POINT (140.6765806 36.6205558)
5323568902,36.6216713,140.6773098,,,3,,POINT (140.6773098 36.6216713)
5323568906,36.6211784,140.6774878,,,3,,POINT (140.6774878 36.6211784)
5323568907,36.6217096,140.6784929,,,3,,POINT (140.6784929 36.6217096)
5323568909,36.6219555,140.6784275,,,3,,POINT (140.6784275 36.6219555)
5323568915,36.6221585,140.6785608,,,1,,POINT (140.6785608 36.6221585)
5323568916,36.6232703,140.6763746,,,3,,POINT (140.6763746 36.6232703)
5323568925,36.6263436,140.679802,,,3,,POINT (140.679802 36.6263436)
5323568932,36.6257928,140.6797817,,,3,,POINT (140.6797817 36.6257928)
5323568934,36.6292631,140.6790907,,,3,,POINT (140.6790907 36.6292631)
5323568935,36.6295887,140.6776194,,,3,,POINT (140.6776194 36.6295887)
5323568936,36.6290318,140.6797117,,,3,,POINT (140.6797117 36.6290318)
5323568940,36.6311825,140.6794143,,,3,,POINT (140.6794143 36.6311825)
5323568945,36.6308963,140.6799013,,,3,,POINT (140.6799013 36.6308963)
5323568946,36.6310182,140.6797747,,,3,,POINT (140.6797747 36.6310182)
5323568950,36.6303951,140.6793343,,,3,,POINT (140.6793343 36.6303951)
5323568957,36.6334613,140.6751804,,,3,,POINT (140.6751804 36.6334613)
5323568963,36.6323105,140.6764426,,,3,,POINT (140.6764426 36.6323105)
5323568964,36.6326827,140.6750765,,,3,,POINT (140.6750765 36.6326827)
5323568966,36.6331502,140.6754587,,,3,,POINT (140.6754587 36.6331502)
5323568967,36.6293569,140.6676057,,,3,,POINT (140.6676057 36.6293569)
5323568978,36.6295009,140.6664456,,,1,,POINT (140.6664456 36.6295009)
5323568981,36.6300456,140.6676,,,3,,POINT (140.6676 36.6300456)
5323568983,36.6295178,140.6677039,,,3,,POINT (140.6677039 36.6295178)
5323568984,36.6297537,140.6674571,,,3,,POINT (140.6674571 36.6297537)
5323568985,36.6298068,140.6673033,,,1,,POINT (140.6673033 36.6298068)
5323568986,36.6300976,140.6671339,,,3,,POINT (140.6671339 36.6300976)
5323568991,36.6300218,140.6669766,,,3,,POINT (140.6669766 36.6300218)
5323568992,36.6303632,140.6671177,,,3,,POINT (140.6671177 36.6303632)
5323568993,36.6304229,140.6675213,,,3,,POINT (140.6675213 36.6304229)
5323568998,36.6301999,140.668083,,,3,,POINT (140.668083 36.6301999)
5323569000,36.6299239,140.6683449,,,3,,POINT (140.6683449 36.6299239)
5323569007,36.6290335,140.6689987,,,3,,POINT (140.6689987 36.6290335)
5323569014,36.6304074,140.6682773,,,1,,POINT (140.6682773 36.6304074)
5323569015,36.6300639,140.6675566,,,3,,POINT (140.6675566 36.6300639)
5323569016,36.6298764,140.6679055,,,3,,POINT (140.6679055 36.6298764)
5323569019,36.6286492,140.6666239,,,1,,POINT (140.6666239 36.6286492)
5323569033,36.6234311,140.6702876,,,1,,POINT (140.6702876 36.6234311)
5323569034,36.6240206,140.6706162,,,3,,POINT (140.6706162 36.6240206)
5323569037,36.6236391,140.6708653,,,1,,POINT (140.6708653 36.6236391)
5323569038,36.6247996,140.6700683,,,1,,POINT (140.6700683 36.6247996)
5323569043,36.6244783,140.6707013,,,3,,POINT (140.6707013 36.6244783)
5323569044,36.6247609,140.6708679,,,3,,POINT (140.6708679 36.6247609)
5323569045,36.62455,140.6713059,,,1,,POINT (140.6713059 36.62455)
5323569046,36.625129,140.671918,,,1,,POINT (140.671918 36.625129)
5323569047,36.6250358,140.6715101,,,3,,POINT (140.6715101 36.6250358)
5323569048,36.624826,140.671364,,,1,,POINT (140.671364 36.624826)
5323569049,36.6253728,140.6715963,,,1,,POINT (140.6715963 36.6253728)
5323569052,36.6250877,140.6714234,,,3,,POINT (140.6714234 36.6250877)
5323569053,36.6252238,140.6692299,,,1,,POINT (140.6692299 36.6252238)
5323569054,36.6248273,140.6690566,,,3,,POINT (140.6690566 36.6248273)
5323569055,36.6271995,140.6703469,,,3,,POINT (140.6703469 36.6271995)
5323569061,36.630167,140.6727053,,,3,,POINT (140.6727053 36.630167)
5651753883,36.6186329,140.6789566,,,1,,POINT (140.6789566 36.6186329)
5651756365,36.6195662,140.6791247,,,1,,POINT (140.6791247 36.6195662)
5651756921,36.6188786,140.6794375,,,3,,POINT (140.6794375 36.6188786)
5651756922,36.6191332,140.6796524,,,1,,POINT (140.6796524 36.6191332)
5651758730,36.6169306,140.6817002,,,1,,POINT (140.6817002 36.6169306)
5651761331,36.608447,140.6753196,,,1,,POINT (140.6753196 36.608447)
5651766165,36.6131709,140.676712,,,3,,POINT (140.676712 36.6131709)
5651768620,36.6204418,140.6808381,,,3,,POINT (140.6808381 36.6204418)
5651770429,36.6190779,140.6819794,,,3,,POINT (140.6819794 36.6190779)
5664307611,36.5450841,140.6255659,,,3,,POINT (140.6255659 36.5450841)
5664307612,36.5441101,140.6253286,,,3,,POINT (140.6253286 36.5441101)
5664307615,36.5413744,140.6241806,,,3,,POINT (140.6241806 36.5413744)
5664307616,36.5414671,140.6237286,,,3,,POINT (140.6237286 36.5414671)
5669561159,36.6853885,140.7034519,,,3,,POINT (140.7034519 36.6853885)
5669561191,36.6597504,140.6857829,,,3,,POINT (140.6857829 36.6597504)
5669561193,36.6597558,140.685398,,,4,,POINT (140.685398 36.6597558)
5669561633,36.671398,140.6868625,,,3,,POINT (140.6868625 36.671398)
5669561638,36.6714341,140.686668,,,3,,POINT (140.686668 36.6714341)
5744923611,36.5748381,140.6424207,,,3,,POINT (140.6424207 36.5748381)
5744926783,36.5741836,140.63498,,,3,,POINT (140.63498 36.5741836)
5744926790,36.5744148,140.6364121,,,4,,POINT (140.6364121 36.5744148)
5744929509,36.5746515,140.6339413,,,3,,POINT (140.6339413 36.5746515)
5744932518,36.575953,140.6393993,,,3,,POINT (140.6393993 36.575953)
5744934126,36.5740879,140.6390136,,,3,,POINT (140.6390136 36.5740879)
5744934135,36.5747399,140.6367351,,,3,,POINT (140.6367351 36.5747399)
5744947370,36.574496,140.6373986,,,3,,POINT (140.6373986 36.574496)
5744947379,36.5757394,140.6368727,,,3,,POINT (140.6368727 36.5757394)
5744947382,36.5751795,140.6361861,,,3,,POINT (140.6361861 36.5751795)
5744947388,36.5765011,140.6375487,,,3,,POINT (140.6375487 36.5765011)
5744947390,36.5764404,140.6378897,,,3,,POINT (140.6378897 36.5764404)
5744947406,36.5743214,140.6383329,,,4,,POINT (140.6383329 36.5743214)
5744947408,36.5740517,140.6383043,,,4,,POINT (140.6383043 36.5740517)
5744957567,36.5760588,140.6371984,,,3,,POINT (140.6371984 36.5760588)
5744957586,36.5764997,140.6364724,,,3,,POINT (140.6364724 36.5764997)
5744957589,36.5768392,140.6367449,,,3,,POINT (140.6367449 36.5768392)
5744957599,36.5770759,140.6359704,,,1,,POINT (140.6359704 36.5770759)
5744958136,36.5743552,140.6367246,,,3,,POINT (140.6367246 36.5743552)
5744958140,36.5734433,140.6371592,,,3,,POINT (140.6371592 36.5734433)
5744958147,36.5726247,140.6382988,,,3,,POINT (140.6382988 36.5726247)
5744958158,36.5756659,140.633381,,,3,,POINT (140.633381 36.5756659)
5744967996,36.5729516,140.6442794,,,3,,POINT (140.6442794 36.5729516)
5744967997,36.5728081,140.6447124,,,3,,POINT (140.6447124 36.5728081)
5744969561,36.57153,140.6437434,,,3,,POINT (140.6437434 36.57153)
5745308280,36.5689459,140.6406968,,,3,,POINT (140.6406968 36.5689459)
5745308282,36.5684508,140.6407523,,,3,,POINT (140.6407523 36.5684508)
5745308283,36.5696882,140.6383074,,,3,,POINT (140.6383074 36.5696882)
5745308288,36.5680096,140.6375799,,,3,,POINT (140.6375799 36.5680096)
5745308289,36.5684638,140.6377425,,,3,,POINT (140.6377425 36.5684638)
5745308291,36.5680142,140.6371938,,,3,,POINT (140.6371938 36.5680142)
5745308292,36.5690564,140.6395487,,,3,,POINT (140.6395487 36.5690564)
5745308294,36.5692793,140.6381043,,,3,,POINT (140.6381043 36.5692793)
5745308295,36.5689561,140.6379533,,,3,,POINT (140.6379533 36.5689561)
5745308296,36.5686546,140.6394412,,,3,,POINT (140.6394412 36.5686546)
5745308304,36.5715383,140.6364875,,,3,,POINT (140.6364875 36.5715383)
5745308319,36.5701802,140.6384745,,,3,,POINT (140.6384745 36.5701802)
5745311821,36.5696845,140.6383501,,,3,,POINT (140.6383501 36.5696845)
5745311824,36.5698875,140.6384003,,,3,,POINT (140.6384003 36.5698875)
5745311825,36.5698508,140.6353933,,,3,,POINT (140.6353933 36.5698508)
5745311828,36.5695549,140.6363616,,,4,,POINT (140.6363616 36.5695549)
5745311829,36.5694469,140.6366837,,,3,,POINT (140.6366837 36.5694469)
5745311831,36.569011,140.6379788,,,3,,POINT (140.6379788 36.569011)
5745311832,36.5689296,140.6364112,,,3,,POINT (140.6364112 36.5689296)
5745311833,36.5683268,140.6360542,,,3,,POINT (140.6360542 36.5683268)
5745328870,36.5707529,140.6345299,,,3,,POINT (140.6345299 36.5707529)
5745328871,36.57072,140.6352314,,,3,,POINT (140.6352314 36.57072)
5745328872,36.5705015,140.6344719,,,4,,POINT (140.6344719 36.5705015)
5745328876,36.5710175,140.6337709,,,3,,POINT (140.6337709 36.5710175)
5745351417,36.5717148,140.64171,,,3,,POINT (140.64171 36.5717148)
5745351418,36.5708553,140.6423127,,,3,,POINT (140.6423127 36.5708553)
5745351420,36.5710844,140.6424958,,,3,,POINT (140.6424958 36.5710844)
5745351422,36.5714531,140.641052,,,3,,POINT (140.641052 36.5714531)
5745351426,36.5715649,140.6392337,,,3,,POINT (140.6392337 36.5715649)
5745351433,36.5710963,140.6392213,,,3,,POINT (140.6392213 36.5710963)
5745351434,36.5716156,140.6402417,,,3,,POINT (140.6402417 36.5716156)
5745351436,36.5718962,140.6402352,,,3,,POINT (140.6402352 36.5718962)
5745351443,36.571358,140.6400147,,,3,,POINT (140.6400147 36.571358)
5745351935,36.5710062,140.6426851,,,3,,POINT (140.6426851 36.5710062)
5745354319,36.5705056,140.641124,,,3,,POINT (140.641124 36.5705056)
5745355627,36.5701383,140.6412999,,,3,,POINT (140.6412999 36.5701383)
5745355632,36.570459,140.6413141,,,4,,POINT (140.6413141 36.570459)
5745355646,36.569991,140.641666,,,1,,POINT (140.641666 36.569991)
5745372311,36.5941559,140.657532,,,3,,POINT (140.657532 36.5941559)
5745372314,36.5934179,140.6590279,,,3,,POINT (140.6590279 36.5934179)
5745372315,36.5931287,140.6588126,,,4,,POINT (140.6588126 36.5931287)
5745372317,36.593652,140.6593236,,,3,,POINT (140.6593236 36.593652)
5745372318,36.5938293,140.6583321,,,3,,POINT (140.6583321 36.5938293)
5745372319,36.5942522,140.6585905,,,3,,POINT (140.6585905 36.5942522)
5745372320,36.592739,140.6598148,,,4,,POINT (140.6598148 36.592739)
5745372823,36.5931695,140.6599314,,,3,,POINT (140.6599314 36.5931695)
5745372824,36.5925609,140.6564981,,,3,,POINT (140.6564981 36.5925609)
5745372825,36.5940314,140.6543941,,,4,,POINT (140.6543941 36.5940314)
5745372826,36.5950222,140.6554116,,,4,yes,POINT (140.6554116 36.5950222)
5745372827,36.5946708,140.6550481,,,4,,POINT (140.6550481 36.5946708)
5745372828,36.5939733,140.655768,,,3,,POINT (140.655768 36.5939733)
5745372830,36.5944662,140.6552459,,,3,,POINT (140.6552459 36.5944662)
5745372833,36.5955985,140.6546097,,,4,yes,POINT (140.6546097 36.5955985)
5745372834,36.596484,140.6565386,,,3,,POINT (140.6565386 36.596484)
5745372841,36.5956039,140.6566901,,,3,,POINT (140.6566901 36.5956039)
5745372842,36.5952443,140.6563037,,,3,,POINT (140.6563037 36.5952443)
5745372843,36.5953705,140.655142,,,4,,POINT (140.655142 36.5953705)
5745372845,36.5947255,140.6542301,,,4,,POINT (140.6542301 36.5947255)
5745372854,36.5954431,140.6545193,,,4,yes,POINT (140.6545193 36.5954431)
5745380796,36.5936998,140.6540502,,,4,,POINT (140.6540502 36.5936998)
5745380797,36.5931253,140.6536371,,,3,,POINT (140.6536371 36.5931253)
5745380798,36.5933477,140.6545738,,,3,,POINT (140.6545738 36.5933477)
5745380799,36.5926827,140.6529072,,,4,,POINT (140.6529072 36.5926827)
5745380800,36.5932921,140.6533236,,,3,,POINT (140.6533236 36.5932921)
5745380801,36.5919749,140.6523968,,,3,,POINT (140.6523968 36.5919749)
5745380804,36.5924784,140.6548762,,,3,,POINT (140.6548762 36.5924784)
5745380806,36.5917946,140.6546835,,,3,,POINT (140.6546835 36.5917946)
5745380807,36.5923059,140.6551783,,,4,,POINT (140.6551783 36.5923059)
5745380808,36.5920045,140.6543642,,,4,,POINT (140.6543642 36.5920045)
5745380811,36.5910877,140.6542193,,,3,,POINT (140.6542193 36.5910877)
5745380812,36.5917089,140.6548399,,,3,,POINT (140.6548399 36.5917089)
5745381572,36.591069,140.6542578,,,3,,POINT (140.6542578 36.591069)
5745406959,36.5956318,140.6529398,,,3,,POINT (140.6529398 36.5956318)
5745406960,36.5952263,140.6538974,,,3,,POINT (140.6538974 36.5952263)
5745406962,36.5956314,140.6521078,,,4,,POINT (140.6521078 36.5956314)
5745406963,36.595879,140.651685,,,4,,POINT (140.651685 36.595879)
5745406964,36.5961639,140.6509632,,,3,,POINT (140.6509632 36.5961639)
5745406965,36.5959743,140.6516965,,,4,,POINT (140.6516965 36.5959743)
5745406966,36.5965543,140.6519503,,,4,,POINT (140.6519503 36.5965543)
5745406967,36.5954158,140.6513841,,,3,,POINT (140.6513841 36.5954158)
5745406968,36.5951399,140.6528035,,,4,,POINT (140.6528035 36.5951399)
5745406969,36.594722,140.6524906,,,3,,POINT (140.6524906 36.594722)
5745406971,36.5935498,140.6511978,,,3,,POINT (140.6511978 36.5935498)
5745406974,36.5945382,140.6506923,,,3,,POINT (140.6506923 36.5945382)
5745406975,36.5942666,140.6511152,,,4,,POINT (140.6511152 36.5942666)
5745406976,36.5939486,140.6515907,,,4,,POINT (140.6515907 36.5939486)
5745406977,36.593363,140.6527475,,,3,,POINT (140.6527475 36.593363)
5745406978,36.5961326,140.6509434,,,3,,POINT (140.6509434 36.5961326)
5745406979,36.5961439,140.6497623,,,3,,POINT (140.6497623 36.5961439)
5745406980,36.5957585,140.6507021,,,3,yes,POINT (140.6507021 36.5957585)
5745406981,36.5956986,140.6494252,,,3,,POINT (140.6494252 36.5956986)
5745406982,36.594937,140.6488476,,,3,,POINT (140.6488476 36.594937)
5745406983,36.5937971,140.64865,,,4,,POINT (140.64865 36.5937971)
5745406984,36.5931489,140.6482742,,,4,,POINT (140.6482742 36.5931489)
5745406985,36.5946995,140.6492709,,,4,,POINT (140.6492709 36.5946995)
5745406986,36.5955159,140.6498569,,,3,,POINT (140.6498569 36.5955159)
5745406987,36.5925309,140.6479028,,,4,,POINT (140.6479028 36.5925309)
5745406988,36.5925468,140.645608,,,3,,POINT (140.645608 36.5925468)
5745406992,36.5924707,140.6464121,,,3,,POINT (140.6464121 36.5924707)
5745406993,36.5914918,140.6480019,,,3,,POINT (140.6480019 36.5914918)
5745406994,36.5918498,140.6474023,,,3,,POINT (140.6474023 36.5918498)
5745406995,36.5876962,140.6399973,,,3,,POINT (140.6399973 36.5876962)
5745407011,36.581545,140.640803,,,3,,POINT (140.640803 36.581545)
5745407012,36.5817871,140.6409653,,,3,,POINT (140.6409653 36.5817871)
5745407016,36.5822358,140.6416154,,,3,,POINT (140.6416154 36.5822358)
5745407122,36.5810368,140.6411989,,,3,,POINT (140.6411989 36.5810368)
5745407123,36.5811817,140.6410432,,,3,,POINT (140.6410432 36.5811817)
5745407124,36.5816583,140.6404417,,,3,,POINT (140.6404417 36.5816583)
5745407130,36.5815789,140.6407002,,,3,,POINT (140.6407002 36.5815789)
5745407139,36.5797756,140.6424071,,,3,,POINT (140.6424071 36.5797756)
5745413165,36.5805737,140.6407044,,,3,,POINT (140.6407044 36.5805737)
5745413166,36.5804594,140.6407573,,,3,,POINT (140.6407573 36.5804594)
5745413176,36.5793951,140.6407247,,,3,,POINT (140.6407247 36.5793951)
5745413179,36.5792899,140.6405077,,,3,,POINT (140.6405077 36.5792899)
5745413180,36.579631,140.639043,,,3,,POINT (140.639043 36.579631)
5745431418,36.5812356,140.6484155,,,3,,POINT (140.6484155 36.5812356)
5745432431,36.5804144,140.6472321,,,1,,POINT (140.6472321 36.5804144)
5745432435,36.5666908,140.6454903,,,3,,POINT (140.6454903 36.5666908)
5745432436,36.5672113,140.6444061,,,3,,POINT (140.6444061 36.5672113)
5745432441,36.5668361,140.645196,,,3,,POINT (140.645196 36.5668361)
5745432442,36.5675725,140.6460522,,,3,,POINT (140.6460522 36.5675725)
5745432443,36.5681367,140.6466662,,,3,,POINT (140.6466662 36.5681367)
5745432444,36.5680384,140.6468605,,,3,,POINT (140.6468605 36.5680384)
5745432449,36.567356,140.6465732,,,3,,POINT (140.6465732 36.567356)
5745432450,36.5671884,140.646858,,,3,,POINT (140.646858 36.5671884)
5745432453,36.5674406,140.6471109,,,3,,POINT (140.6471109 36.5674406)
5745432454,36.5677929,140.6465839,,,3,,POINT (140.6465839 36.5677929)
5745432455,36.5675302,140.6459997,,,3,,POINT (140.6459997 36.5675302)
5745432456,36.5671968,140.6464352,,,3,,POINT (140.6464352 36.5671968)
5745432457,36.5665283,140.6458689,,,3,,POINT (140.6458689 36.5665283)
5745432458,36.5680733,140.6443168,,,3,,POINT (140.6443168 36.5680733)
5745432459,36.56718,140.6444719,,,3,,POINT (140.6444719 36.56718)
5745432460,36.5677113,140.6451798,,,3,,POINT (140.6451798 36.5677113)
5745432461,36.5682461,140.6446622,,,3,,POINT (140.6446622 36.5682461)
5745432462,36.5685834,140.6453939,,,3,,POINT (140.6453939 36.5685834)
5745432464,36.5679635,140.6449322,,,3,,POINT (140.6449322 36.5679635)
5745432465,36.5670066,140.6448371,,,3,,POINT (140.6448371 36.5670066)
5745432466,36.566508,140.6449105,,,3,,POINT (140.6449105 36.566508)
5745448265,36.5662385,140.6376443,,,3,,POINT (140.6376443 36.5662385)
5745448266,36.5664194,140.637517,,,3,,POINT (140.637517 36.5664194)
5745448271,36.5665595,140.6383857,,,3,,POINT (140.6383857 36.5665595)
5745448273,36.5648747,140.6375266,,,3,,POINT (140.6375266 36.5648747)
5745448274,36.5656747,140.6378359,,,3,,POINT (140.6378359 36.5656747)
5745448276,36.5647854,140.6386015,,,3,,POINT (140.6386015 36.5647854)
5745448277,36.5651141,140.6375104,,,3,,POINT (140.6375104 36.5651141)
5745448279,36.5647634,140.6383358,,,3,,POINT (140.6383358 36.5647634)
5745448280,36.5648275,140.6385966,,,3,,POINT (140.6385966 36.5648275)
5745474364,36.5617052,140.6359721,,,3,,POINT (140.6359721 36.5617052)
5745474367,36.5615509,140.6368749,,,3,,POINT (140.6368749 36.5615509)
5745474368,36.5589353,140.6367467,,,3,,POINT (140.6367467 36.5589353)
5745474369,36.5588342,140.6373529,,,3,,POINT (140.6373529 36.5588342)
5745474370,36.5591475,140.6362423,,,3,,POINT (140.6362423 36.5591475)
5745474380,36.558345,140.6367238,,,3,,POINT (140.6367238 36.558345)
5745474381,36.5582786,140.636704,,,3,,POINT (140.636704 36.5582786)
5745474388,36.5576877,140.6373005,,,1,,POINT (140.6373005 36.5576877)
5745474389,36.5595007,140.6344285,,,3,,POINT (140.6344285 36.5595007)
5745474390,36.5599656,140.6350642,,,3,,POINT (140.6350642 36.5599656)
5745474391,36.5576176,140.635005,,,3,,POINT (140.635005 36.5576176)
5745474395,36.5569896,140.6340295,,,3,,POINT (140.6340295 36.5569896)
5745474396,36.5579731,140.635402,,,3,,POINT (140.635402 36.5579731)
5745474398,36.5566951,140.6366195,,,3,,POINT (140.6366195 36.5566951)
5745474399,36.5573641,140.6359607,,,3,,POINT (140.6359607 36.5573641)
